"","OTU","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"448","ASV585",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"449","ASV236",-0.336497309769569,-1.42934214492059,0.172140368977573,16,-0.694293509427712,0.154671781831892,"Pearson's product-moment correlation","two.sided"
"450","ASV222",0.184056922265367,0.749024330761602,0.464712811112311,16,-0.309400109770002,0.599418558286328,"Pearson's product-moment correlation","two.sided"
"451","ASV168",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"452","ASV1392",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"453","ASV1015",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"454","ASV953",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"455","ASV1518",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"456","ASV379",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"457","ASV1242",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"458","ASV1767",-0.139235421278462,-0.562420045443006,0.581624857745757,16,-0.569110548320322,0.35041321109191,"Pearson's product-moment correlation","two.sided"
"459","ASV1167",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"460","ASV588",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"461","ASV1655",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"462","ASV45",-0.0993891695178895,-0.399534919891445,0.694781819294337,16,-0.541148942539059,0.385362425469702,"Pearson's product-moment correlation","two.sided"
"463","ASV782",-0.35672929835805,-1.52740878233458,0.146185149316627,16,-0.706015199529277,0.132149832141371,"Pearson's product-moment correlation","two.sided"
"464","ASV372",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"465","ASV705",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"466","ASV145",0.239933154537694,0.98861051310035,0.337569434491284,16,-0.255564661593839,0.63560434847241,"Pearson's product-moment correlation","two.sided"
"467","ASV762",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"468","ASV1569",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"469","ASV1512",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"470","ASV1117",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"471","ASV983",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"472","ASV373",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"473","ASV667",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"474","ASV274",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"475","ASV125",-0.0541135336770981,-0.216771750994087,0.831126064291629,16,-0.508145816779875,0.423454694928608,"Pearson's product-moment correlation","two.sided"
"476","ASV1768",0.058026467212645,0.23249761686918,0.819099411048192,16,-0.420227925977218,0.511051729923326,"Pearson's product-moment correlation","two.sided"
"477","ASV628",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"478","ASV233",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"479","ASV1381",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"480","ASV91",0.15379825577826,0.622600556259005,0.542319493456607,16,-0.337290563022963,0.579087634973561,"Pearson's product-moment correlation","two.sided"
"481","ASV537",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"482","ASV1033",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"483","ASV1185",-0.139235421278462,-0.562420045443006,0.581624857745757,16,-0.569110548320322,0.35041321109191,"Pearson's product-moment correlation","two.sided"
"484","ASV671",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"485","ASV1619",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"486","ASV1450",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"487","ASV763",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"488","ASV111",0.0144874999662708,0.0579560823173712,0.954501258444581,16,-0.455463226837365,0.478123650357005,"Pearson's product-moment correlation","two.sided"
"489","ASV717",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"490","ASV1257",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"491","ASV674",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"492","ASV904",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"493","ASV142",-0.00465843573324339,-0.0186339451219108,0.985363517532241,16,-0.470505215018006,0.463219085812218,"Pearson's product-moment correlation","two.sided"
"494","ASV1156",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"495","ASV1657",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"496","ASV234",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"497","ASV745",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"498","ASV394",0.377927538975429,1.63280699759521,0.122031028009429,16,-0.107998038924967,0.718094774684474,"Pearson's product-moment correlation","two.sided"
"499","ASV1439",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"500","ASV892",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"501","ASV835",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"502","ASV1738",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"503","ASV603",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"504","ASV315",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"505","ASV707",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"506","ASV1176",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"507","ASV784",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"508","ASV956",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"509","ASV427",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"510","ASV446",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"511","ASV221",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"512","ASV746",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"513","ASV276",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"514","ASV1601",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"515","ASV63",0.158178179251373,0.640779759240728,0.530737187049008,16,-0.333306102874067,0.582063634515266,"Pearson's product-moment correlation","two.sided"
"516","ASV861",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"517","ASV981",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"518","ASV1627",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"519","ASV453",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"520","ASV1546",0.0732004586350378,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"521","ASV1220",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"522","ASV451",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"523","ASV1669",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"524","ASV1105",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"525","ASV1528",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"526","ASV434",0.364035293978001,1.56341463030072,0.137515921165817,16,-0.123890934012435,0.710201517316277,"Pearson's product-moment correlation","two.sided"
"527","ASV428",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"528","ASV1265",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"529","ASV747",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"530","ASV37",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"531","ASV938",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"532","ASV337",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"533","ASV67",-0.00160448763564251,-0.0064179588037096,0.994958585978876,16,-0.468123895647893,0.465614371817536,"Pearson's product-moment correlation","two.sided"
"534","ASV1384",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"535","ASV257",0.670501663635644,3.61501232027003,0.00232431561325048,16,0.296423006373761,0.866214430938399,"Pearson's product-moment correlation","two.sided"
"536","ASV875",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"537","ASV415",0.364035293978001,1.56341463030072,0.137515921165817,16,-0.123890934012435,0.710201517316277,"Pearson's product-moment correlation","two.sided"
"538","ASV1340",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"539","ASV32",0.105079486055763,0.422657851549306,0.67817041760342,16,-0.380455133358189,0.545202748455914,"Pearson's product-moment correlation","two.sided"
"540","ASV1178",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"541","ASV1678",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"542","ASV344",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"543","ASV945",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"544","ASV1466",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"545","ASV1765",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"546","ASV1372",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"547","ASV216",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"548","ASV284",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"549","ASV964",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"550","ASV1715",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"551","ASV1152",-0.192344391256837,-0.784017135823265,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"552","ASV495",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"553","ASV528",-0.336497309769569,-1.42934214492059,0.172140368977573,16,-0.694293509427712,0.154671781831892,"Pearson's product-moment correlation","two.sided"
"554","ASV1272",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"555","ASV876",-0.331439312603482,-1.40518305841376,0.179085552313945,16,-0.691333123497897,0.160223619075188,"Pearson's product-moment correlation","two.sided"
"556","ASV1179",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"557","ASV806",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"558","ASV825",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"559","ASV901",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"560","ASV1536",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"561","ASV1467",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"562","ASV1436",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"563","ASV25",0.117150878567446,0.471852630990423,0.64340269910187,16,-0.369953521530094,0.553734846044694,"Pearson's product-moment correlation","two.sided"
"564","ASV1259",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"565","ASV345",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"566","ASV774",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"567","ASV1267",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"568","ASV749",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"569","ASV279",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"570","ASV1044",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"571","ASV997",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"572","ASV877",-0.192344391256837,-0.784017135823264,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"573","ASV299",-0.290975335502391,-1.21654036907067,0.241421386478045,16,-0.667206901912512,0.203545987595358,"Pearson's product-moment correlation","two.sided"
"574","ASV456",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"575","ASV18",0.160574083571895,0.65074047884972,0.524449809353949,16,-0.331119071042139,0.583686774121241,"Pearson's product-moment correlation","two.sided"
"576","ASV1692",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"577","ASV1053",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"578","ASV1305",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"579","ASV1286",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"580","ASV1002",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"581","ASV730",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"582","ASV239",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"583","ASV218",0.0224964869779988,0.0900087271395089,0.929397412498298,16,-0.449090354168059,0.484280196469422,"Pearson's product-moment correlation","two.sided"
"584","ASV1605",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"585","ASV1268",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"586","ASV1717",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"587","ASV979",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"588","ASV1723",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"589","ASV112",0.0393326281153253,0.157452353378437,0.876858231297268,16,-0.435535278726967,0.497074804313867,"Pearson's product-moment correlation","two.sided"
"590","ASV313",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"591","ASV1543",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"592","ASV1230",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"593","ASV898",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"594","ASV68",0.0950511434194832,0.381933820895494,0.707535511036654,16,-0.389085182183717,0.538044659763502,"Pearson's product-moment correlation","two.sided"
"595","ASV1438",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"596","ASV699",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"597","ASV198",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"598","ASV903",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"599","ASV673",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"600","ASV1086",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"601","ASV471",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"602","ASV1029",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"603","ASV261",0.541065194411718,2.57349651863267,0.0204091892939434,16,0.0992719163313159,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"604","ASV1248",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"605","ASV1111",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"606","ASV458",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"607","ASV866",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"608","ASV809",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"609","ASV732",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"610","ASV704",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"611","ASV1137",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"612","ASV1250",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"613","ASV1426",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"614","ASV1595",0.541065194411717,2.57349651863267,0.0204091892939434,16,0.0992719163313158,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"615","ASV152",0.661857288053002,3.5316484652335,0.00277191314958932,16,0.282181763233158,0.862281274482805,"Pearson's product-moment correlation","two.sided"
"616","ASV1042",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"617","ASV341",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"618","ASV713",0.541065194411717,2.57349651863267,0.0204091892939434,16,0.0992719163313158,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"619","ASV199",0.034079639056343,0.136397786918596,0.893208295021471,16,-0.439787794229145,0.493104050735493,"Pearson's product-moment correlation","two.sided"
"620","ASV184",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"621","ASV1719",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"622","ASV1332",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"623","ASV180",0.176457545643723,0.71708245996665,0.483660986089927,16,-0.316485470571618,0.594362410975373,"Pearson's product-moment correlation","two.sided"
"624","ASV867",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"625","ASV655",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"626","ASV459",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"627","ASV355",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"628","ASV1458",0.0732004586350378,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"629","ASV1345",0.0883744500574305,0.354886355637462,0.727309349218985,16,-0.394784176322125,0.533243235237556,"Pearson's product-moment correlation","two.sided"
"630","ASV1024",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"631","ASV733",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"632","ASV778",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"633","ASV790",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"634","ASV1157",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"635","ASV1664",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"636","ASV1776",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"637","ASV1062",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"638","ASV149",0.296743134562281,1.24295871079506,0.231790236311477,16,-0.197486866117545,0.670694819848627,"Pearson's product-moment correlation","two.sided"
"639","ASV31",-0.105407121627094,-0.423990472909048,0.677218170699092,16,-0.545435532414921,0.380171747620416,"Pearson's product-moment correlation","two.sided"
"640","ASV598",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"641","ASV1327",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"642","ASV1789",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"643","ASV1113",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"644","ASV712",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"645","ASV500",0.65860546322229,3.50094663608187,0.00295762869204247,16,0.276867484424948,0.860795422172303,"Pearson's product-moment correlation","two.sided"
"646","ASV1006",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"647","ASV1515",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"648","ASV201",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"649","ASV1139",0.0732004586350378,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"650","ASV1440",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"651","ASV1012",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"652","ASV343",0.0732004586350378,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"653","ASV186",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"654","ASV1597",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"655","ASV1315",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"656","ASV753",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"657","ASV995",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"658","ASV1271",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"659","ASV1328",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"660","ASV1403",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"661","ASV709",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"662","ASV304",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"663","ASV1120",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"664","ASV1429",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"665","ASV1422",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"666","ASV1684",0.364035293978001,1.56341463030072,0.137515921165817,16,-0.123890934012435,0.710201517316277,"Pearson's product-moment correlation","two.sided"
"667","ASV1435",0.541065194411717,2.57349651863267,0.0204091892939434,16,0.0992719163313158,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"668","ASV1083",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"669","ASV331",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"670","ASV1000",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"671","ASV1778",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"672","ASV1666",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"673","ASV831",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"674","ASV416",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"675","ASV780",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"676","ASV889",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"677","ASV1560",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"678","ASV812",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"679","ASV1121",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"680","ASV158",0.697646771559732,3.89506409960336,0.00128708671652743,16,0.342251604908099,0.878409677971269,"Pearson's product-moment correlation","two.sided"
"681","ASV143",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"682","ASV1285",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"683","ASV561",0.058026467212645,0.23249761686918,0.819099411048192,16,-0.420227925977218,0.511051729923326,"Pearson's product-moment correlation","two.sided"
"684","ASV1592",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"685","ASV1198",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"686","ASV332",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"687","ASV568",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"688","ASV541",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"689","ASV600",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"690","ASV755",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"691","ASV483",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"692","ASV148",0.614742616930251,3.11764150090307,0.00663020825013371,16,0.207396305625416,0.840410681159474,"Pearson's product-moment correlation","two.sided"
"693","ASV163",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"694","ASV1461",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"695","ASV133",-0.143533096688503,-0.58013943037822,0.569901185209154,16,-0.57206813657987,0.346560445526351,"Pearson's product-moment correlation","two.sided"
"696","ASV813",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"697","ASV1236",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"698","ASV424",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"699","ASV118",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"700","ASV225",0.0456433027921917,0.182763687233926,0.857279184595551,16,-0.430398340928317,0.501819850297162,"Pearson's product-moment correlation","two.sided"
"701","ASV1349",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"702","ASV1480",0.0732004586350378,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"703","ASV1047",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"704","ASV794",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
